Oldenburg;2018;weather;ambientTemperature;2018-01-03T23:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;7.6
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-03T23:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T00:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.8
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T00:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;76.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T00:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.8
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T00:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;130.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T01:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.7
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T01:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T01:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.8
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T01:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T02:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.7
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T02:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T02:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.5
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T02:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;0.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T03:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;5.8
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T03:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T03:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.5
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T03:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T04:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.6
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T04:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T04:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.5
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T04:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T05:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.2
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T05:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T05:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.2
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T05:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T06:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.3
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T06:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T06:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.2
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T06:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T07:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.4
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T07:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T07:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.4
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T07:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T08:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.5
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T08:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T08:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.4
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T08:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T09:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.5
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T09:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;4.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T09:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.6
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T09:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;13.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T10:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.7
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T10:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;12.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T10:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.9
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T10:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;41.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T11:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.9
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T11:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;12.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T11:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.5
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T11:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;27.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T13:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;7.0
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T13:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;54.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T13:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;7.0
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T13:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;41.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T14:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;7.1
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T14:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;16.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T14:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;7.0
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T14:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;10.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T15:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.9
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T15:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;31.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T15:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;7.0
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T15:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;9.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T16:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.9
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T16:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;0.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T16:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.9
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T16:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T17:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.7
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T17:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T17:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.6
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T17:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T18:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.3
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T18:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T18:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.2
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T18:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;0.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T19:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.1
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T19:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T19:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.1
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T19:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;0.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T20:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.2
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T20:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T20:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.4
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T20:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T21:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;6.8
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T21:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T21:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;7.6
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T21:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;0.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T22:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;8.5
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T22:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T22:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;8.5
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T22:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T23:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;8.4
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T23:00+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
Oldenburg;2018;weather;ambientTemperature;2018-01-04T23:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;degC;8.2
Oldenburg;2018;weather;irradianceGlobalHorizontal;2018-01-04T23:30+0100;f1ce6055-9f0d-48b7-b11b-2dd903fd43bd;;WPerm2;1.0
